"county1","countyname1","mi_to_county","county2","countyname2"
"72135","Toa Alta Municipio",18.3361452463283,"72039","Ciales Municipio"
"72135","Toa Alta Municipio",18.4142128284223,"72063","Gurabo Municipio"
"72135","Toa Alta Municipio",19.0336549564667,"72035","Cayey Municipio"
"72135","Toa Alta Municipio",19.4808492807322,"72043","Coamo Municipio"
"72135","Toa Alta Municipio",20.5758088068138,"72054","Florida Municipio"
"72135","Toa Alta Municipio",21.8079983497232,"72017","Barceloneta Municipio"
"72135","Toa Alta Municipio",22.1247005201628,"72149","Villalba Municipio"
"72135","Toa Alta Municipio",23.147101649103,"72129","San Lorenzo Municipio"
"72135","Toa Alta Municipio",23.6453126943944,"72087","Loíza Municipio"
"72135","Toa Alta Municipio",23.6998912036479,"72029","Canóvanas Municipio"
"72135","Toa Alta Municipio",24.0904254893358,"72077","Juncos Municipio"
"72135","Toa Alta Municipio",24.8285128782606,"72073","Jayuya Municipio"
"72137","Toa Baja Municipio",3.28190677239172,"72033","Cataño Municipio"
"72137","Toa Baja Municipio",4.55825465410008,"72051","Dorado Municipio"
"72137","Toa Baja Municipio",7.21663280029431,"72135","Toa Alta Municipio"
"72137","Toa Baja Municipio",7.56562353890249,"72021","Bayamón Municipio"
"72137","Toa Baja Municipio",8.52836777458737,"72127","San Juan Municipio"
"72137","Toa Baja Municipio",9.33680717307312,"72061","Guaynabo Municipio"
"72137","Toa Baja Municipio",9.4957712917732,"72143","Vega Alta Municipio"
"72137","Toa Baja Municipio",12.1912747578011,"72105","Naranjito Municipio"
"72137","Toa Baja Municipio",13.418781738175,"72145","Vega Baja Municipio"
"72137","Toa Baja Municipio",13.7042212246297,"72047","Corozal Municipio"
"72137","Toa Baja Municipio",14.4708085756406,"72007","Aguas Buenas Municipio"
"72137","Toa Baja Municipio",15.1091020852247,"72139","Trujillo Alto Municipio"
"72137","Toa Baja Municipio",15.2743557705861,"72031","Carolina Municipio"
"72137","Toa Baja Municipio",16.1127547586162,"72045","Comerío Municipio"
"72137","Toa Baja Municipio",17.5808027151624,"72101","Morovis Municipio"
"72137","Toa Baja Municipio",18.8420405052262,"72063","Gurabo Municipio"
"72137","Toa Baja Municipio",19.0313634202,"72087","Loíza Municipio"
"72137","Toa Baja Municipio",19.3650999201168,"72025","Caguas Municipio"
"72137","Toa Baja Municipio",19.3876059293183,"72019","Barranquitas Municipio"
"72137","Toa Baja Municipio",19.4685010916866,"72091","Manatí Municipio"
"72137","Toa Baja Municipio",19.631583541622,"72041","Cidra Municipio"
"72137","Toa Baja Municipio",22.0107595019152,"72029","Canóvanas Municipio"
"72137","Toa Baja Municipio",22.9470129699568,"72107","Orocovis Municipio"
"72137","Toa Baja Municipio",23.0106386563348,"72009","Aibonito Municipio"
"72137","Toa Baja Municipio",23.9187374096222,"72039","Ciales Municipio"
"72137","Toa Baja Municipio",23.950776223144,"72017","Barceloneta Municipio"
"72137","Toa Baja Municipio",24.5528096835836,"72035","Cayey Municipio"
"72137","Toa Baja Municipio",24.628629086112,"72077","Juncos Municipio"
"72137","Toa Baja Municipio",24.6448500829982,"72054","Florida Municipio"
"72139","Trujillo Alto Municipio",4.6117661672306,"72031","Carolina Municipio"
"72139","Trujillo Alto Municipio",4.62674309137955,"72063","Gurabo Municipio"
"72139","Trujillo Alto Municipio",7.38587550877225,"72127","San Juan Municipio"
"72139","Trujillo Alto Municipio",7.48379760694751,"72061","Guaynabo Municipio"
"72139","Trujillo Alto Municipio",7.56298215651841,"72029","Canóvanas Municipio"
"72139","Trujillo Alto Municipio",9.31806598889421,"72025","Caguas Municipio"
"72139","Trujillo Alto Municipio",9.8511352581194,"72077","Juncos Municipio"
"72139","Trujillo Alto Municipio",10.0893527664131,"72007","Aguas Buenas Municipio"
"72139","Trujillo Alto Municipio",11.0352682327687,"72021","Bayamón Municipio"
"72139","Trujillo Alto Municipio",11.4567852706808,"72087","Loíza Municipio"
"72139","Trujillo Alto Municipio",11.9767433527646,"72033","Cataño Municipio"
"72139","Trujillo Alto Municipio",13.2165469889209,"72129","San Lorenzo Municipio"
"72139","Trujillo Alto Municipio",13.3739988658516,"72085","Las Piedras Municipio"
"72139","Trujillo Alto Municipio",13.5073657158149,"72119","Río Grande Municipio"
"72139","Trujillo Alto Municipio",15.1091020852247,"72137","Toa Baja Municipio"
"72139","Trujillo Alto Municipio",15.4368986671666,"72041","Cidra Municipio"
"72139","Trujillo Alto Municipio",16.1440854836321,"72135","Toa Alta Municipio"
"72139","Trujillo Alto Municipio",16.3831847118277,"72045","Comerío Municipio"
"72139","Trujillo Alto Municipio",16.927007959143,"72105","Naranjito Municipio"
"72139","Trujillo Alto Municipio",18.9461752630605,"72035","Cayey Municipio"
"72139","Trujillo Alto Municipio",19.1542015167356,"72089","Luquillo Municipio"
"72139","Trujillo Alto Municipio",19.411927385591,"72103","Naguabo Municipio"
"72139","Trujillo Alto Municipio",19.4813383316626,"72051","Dorado Municipio"
"72139","Trujillo Alto Municipio",19.781502109557,"72069","Humacao Municipio"
"72139","Trujillo Alto Municipio",21.3896842331612,"72151","Yabucoa Municipio"
"72139","Trujillo Alto Municipio",21.5035001994158,"72047","Corozal Municipio"
"72139","Trujillo Alto Municipio",22.4282687230431,"72009","Aibonito Municipio"
"72139","Trujillo Alto Municipio",22.4398052979762,"72019","Barranquitas Municipio"
"72139","Trujillo Alto Municipio",23.0721139166222,"72143","Vega Alta Municipio"
"72139","Trujillo Alto Municipio",23.2843130887088,"72109","Patillas Municipio"
"72139","Trujillo Alto Municipio",24.2794403949984,"72095","Maunabo Municipio"
"72141","Utuado Municipio",7.15397563125173,"72001","Adjuntas Municipio"
"72141","Utuado Municipio",8.66628845770054,"72073","Jayuya Municipio"
"72141","Utuado Municipio",10.7196074162285,"72081","Lares Municipio"
"72141","Utuado Municipio",11.4209307741246,"72013","Arecibo Municipio"
"72141","Utuado Municipio",11.8057281191429,"72054","Florida Municipio"
"72141","Utuado Municipio",12.522668447101,"72039","Ciales Municipio"
"72141","Utuado Municipio",13.3190441777643,"72065","Hatillo Municipio"
"72141","Utuado Municipio",15.9942858329036,"72027","Camuy Municipio"
"72141","Utuado Municipio",16.3825469557985,"72153","Yauco Municipio"
"72141","Utuado Municipio",16.666517665378,"72093","Maricao Municipio"
"72141","Utuado Municipio",16.7147328569746,"72017","Barceloneta Municipio"
"72141","Utuado Municipio",16.9566345879492,"72111","Peñuelas Municipio"
"72141","Utuado Municipio",17.955425762884,"72149","Villalba Municipio"
"72141","Utuado Municipio",18.0512061623405,"72131","San Sebastián Municipio"
"72141","Utuado Municipio",18.0560125625241,"72107","Orocovis Municipio"
"72141","Utuado Municipio",18.2644150874706,"72083","Las Marías Municipio"
"72141","Utuado Municipio",18.636898775987,"72091","Manatí Municipio"
"72141","Utuado Municipio",18.9795699954549,"72101","Morovis Municipio"
"72141","Utuado Municipio",19.3905115002637,"72059","Guayanilla Municipio"
"72141","Utuado Municipio",19.642840848878,"72113","Ponce Municipio"
"72141","Utuado Municipio",19.9838786166436,"72115","Quebradillas Municipio"
"72141","Utuado Municipio",20.4309275989096,"72121","Sabana Grande Municipio"
"72141","Utuado Municipio",23.4070554027574,"72075","Juana Díaz Municipio"
"72141","Utuado Municipio",23.7168340490751,"72145","Vega Baja Municipio"
"72141","Utuado Municipio",24.6655762127641,"72125","San Germán Municipio"
"72141","Utuado Municipio",24.8254360321285,"72047","Corozal Municipio"
"72143","Vega Alta Municipio",4.23847121117089,"72145","Vega Baja Municipio"
"72143","Vega Alta Municipio",5.59634854881191,"72051","Dorado Municipio"
"72143","Vega Alta Municipio",7.77773962867675,"72135","Toa Alta Municipio"
"72143","Vega Alta Municipio",9.15710767381452,"72047","Corozal Municipio"
"72143","Vega Alta Municipio",9.4957712917732,"72137","Toa Baja Municipio"
"72143","Vega Alta Municipio",9.74132774525096,"72101","Morovis Municipio"
"72143","Vega Alta Municipio",10.1175132122645,"72091","Manatí Municipio"
"72143","Vega Alta Municipio",11.4670450812005,"72105","Naranjito Municipio"
"72143","Vega Alta Municipio",12.520452935938,"72033","Cataño Municipio"
"72143","Vega Alta Municipio",12.5403783303577,"72021","Bayamón Municipio"
"72143","Vega Alta Municipio",14.7351471548619,"72017","Barceloneta Municipio"
"72143","Vega Alta Municipio",15.2068635577867,"72054","Florida Municipio"
"72143","Vega Alta Municipio",15.3350717690039,"72039","Ciales Municipio"
"72143","Vega Alta Municipio",15.8881345211194,"72061","Guaynabo Municipio"
"72143","Vega Alta Municipio",16.4468749238946,"72045","Comerío Municipio"
"72143","Vega Alta Municipio",16.472660044525,"72019","Barranquitas Municipio"
"72143","Vega Alta Municipio",16.5039426451894,"72107","Orocovis Municipio"
"72143","Vega Alta Municipio",17.6040692523427,"72127","San Juan Municipio"
"72143","Vega Alta Municipio",18.4282118797338,"72007","Aguas Buenas Municipio"
"72143","Vega Alta Municipio",21.4227233648955,"72041","Cidra Municipio"
"72143","Vega Alta Municipio",21.6307911925718,"72009","Aibonito Municipio"
"72143","Vega Alta Municipio",22.2093981540919,"72013","Arecibo Municipio"
"72143","Vega Alta Municipio",22.6250995003244,"72073","Jayuya Municipio"
"72143","Vega Alta Municipio",23.0020609437725,"72043","Coamo Municipio"
"72143","Vega Alta Municipio",23.024673118218,"72149","Villalba Municipio"
"72143","Vega Alta Municipio",23.0721139166222,"72139","Trujillo Alto Municipio"
"72143","Vega Alta Municipio",24.2430874275371,"72031","Carolina Municipio"
"72143","Vega Alta Municipio",24.3273166204536,"72025","Caguas Municipio"
"72145","Vega Baja Municipio",4.23847121117089,"72143","Vega Alta Municipio"
"72145","Vega Baja Municipio",6.05577261716443,"72091","Manatí Municipio"
"72145","Vega Baja Municipio",9.09110707662247,"72051","Dorado Municipio"
"72145","Vega Baja Municipio",9.53396190568922,"72101","Morovis Municipio"
"72145","Vega Baja Municipio",10.5665575578978,"72017","Barceloneta Municipio"
"72145","Vega Baja Municipio",11.447912275288,"72047","Corozal Municipio"
"72145","Vega Baja Municipio",11.8244778526745,"72135","Toa Alta Municipio"
"72145","Vega Baja Municipio",11.9696199820646,"72054","Florida Municipio"
"72145","Vega Baja Municipio",13.418781738175,"72137","Toa Baja Municipio"
"72145","Vega Baja Municipio",13.6269021814528,"72039","Ciales Municipio"
"72145","Vega Baja Municipio",14.8221408422747,"72105","Naranjito Municipio"
"72145","Vega Baja Municipio",16.5673181742198,"72033","Cataño Municipio"
"72145","Vega Baja Municipio",16.6865895940888,"72107","Orocovis Municipio"
"72145","Vega Baja Municipio",16.7274017254668,"72021","Bayamón Municipio"
"72145","Vega Baja Municipio",18.2338849072355,"72013","Arecibo Municipio"
"72145","Vega Baja Municipio",18.6064705087517,"72019","Barranquitas Municipio"
"72145","Vega Baja Municipio",19.6973680072814,"72045","Comerío Municipio"
"72145","Vega Baja Municipio",20.1112332450283,"72061","Guaynabo Municipio"
"72145","Vega Baja Municipio",20.9259013235079,"72073","Jayuya Municipio"
"72145","Vega Baja Municipio",21.7268081197119,"72127","San Juan Municipio"
"72145","Vega Baja Municipio",22.3592150888409,"72007","Aguas Buenas Municipio"
"72145","Vega Baja Municipio",23.0409417650176,"72149","Villalba Municipio"
"72145","Vega Baja Municipio",23.7168340490751,"72141","Utuado Municipio"
"72145","Vega Baja Municipio",24.0699300751059,"72009","Aibonito Municipio"
"72145","Vega Baja Municipio",24.4102451161392,"72043","Coamo Municipio"
"72145","Vega Baja Municipio",24.8358511154649,"72041","Cidra Municipio"
"72147","Vieques Municipio",12.1147658664107,"72037","Ceiba Municipio"
"72147","Vieques Municipio",16.0250823131056,"72049","Culebra Municipio"
"72147","Vieques Municipio",20.7328417195985,"72053","Fajardo Municipio"
"72147","Vieques Municipio",20.7705163874542,"72103","Naguabo Municipio"
"72147","Vieques Municipio",23.2387873105746,"72069","Humacao Municipio"
"72147","Vieques Municipio",24.7455472754746,"72089","Luquillo Municipio"
"72149","Villalba Municipio",6.5210172053004,"72107","Orocovis Municipio"
"72149","Villalba Municipio",7.81598538524665,"72043","Coamo Municipio"
"72149","Villalba Municipio",9.14306085078168,"72075","Juana Díaz Municipio"
"72149","Villalba Municipio",9.34075025143525,"72073","Jayuya Municipio"
"72149","Villalba Municipio",11.472757702327,"72039","Ciales Municipio"
"72149","Villalba Municipio",11.7765823377702,"72019","Barranquitas Municipio"
"72149","Villalba Municipio",12.4223252538515,"72113","Ponce Municipio"
"72149","Villalba Municipio",13.4368871999399,"72133","Santa Isabel Municipio"
"72149","Villalba Municipio",13.5560073808764,"72101","Morovis Municipio"
"72149","Villalba Municipio",13.7597549449706,"72009","Aibonito Municipio"
"72149","Villalba Municipio",15.4562340387707,"72047","Corozal Municipio"
"72149","Villalba Municipio",17.6541412139912,"72123","Salinas Municipio"
"72149","Villalba Municipio",17.6980985348726,"72054","Florida Municipio"
"72149","Villalba Municipio",17.8882173851575,"72045","Comerío Municipio"
"72149","Villalba Municipio",17.955425762884,"72141","Utuado Municipio"
"72149","Villalba Municipio",18.1683788673973,"72111","Peñuelas Municipio"
"72149","Villalba Municipio",18.2117098407357,"72105","Naranjito Municipio"
"72149","Villalba Municipio",19.0310622450229,"72001","Adjuntas Municipio"
"72149","Villalba Municipio",20.729672820688,"72041","Cidra Municipio"
"72149","Villalba Municipio",21.2104594657898,"72035","Cayey Municipio"
"72149","Villalba Municipio",22.1247005201628,"72135","Toa Alta Municipio"
"72149","Villalba Municipio",22.1387651701594,"72091","Manatí Municipio"
"72149","Villalba Municipio",22.9966231000354,"72059","Guayanilla Municipio"
"72149","Villalba Municipio",23.024673118218,"72143","Vega Alta Municipio"
"72149","Villalba Municipio",23.0409417650176,"72145","Vega Baja Municipio"
"72149","Villalba Municipio",24.17968888241,"72017","Barceloneta Municipio"
"72149","Villalba Municipio",24.2908779479137,"72007","Aguas Buenas Municipio"
"72149","Villalba Municipio",24.5508859152497,"72057","Guayama Municipio"
"72149","Villalba Municipio",24.8573125841089,"72013","Arecibo Municipio"
"72151","Yabucoa Municipio",4.52664009755624,"72095","Maunabo Municipio"
"72151","Yabucoa Municipio",7.38145673837062,"72069","Humacao Municipio"
"72151","Yabucoa Municipio",9.04073412165226,"72085","Las Piedras Municipio"
"72151","Yabucoa Municipio",9.05742387166733,"72109","Patillas Municipio"
"72151","Yabucoa Municipio",9.76094045298703,"72129","San Lorenzo Municipio"
"72151","Yabucoa Municipio",11.9670250366311,"72077","Juncos Municipio"
"72151","Yabucoa Municipio",13.179468092572,"72015","Arroyo Municipio"
"72151","Yabucoa Municipio",13.5185324352154,"72103","Naguabo Municipio"
"72151","Yabucoa Municipio",16.3587322283135,"72025","Caguas Municipio"
"72151","Yabucoa Municipio",16.8425635111279,"72063","Gurabo Municipio"
"72151","Yabucoa Municipio",18.936069630648,"72029","Canóvanas Municipio"
"72151","Yabucoa Municipio",18.9706176019873,"72057","Guayama Municipio"
"72151","Yabucoa Municipio",19.2906085113367,"72035","Cayey Municipio"
"72151","Yabucoa Municipio",21.2613921102482,"72041","Cidra Municipio"
"72151","Yabucoa Municipio",21.3896842331612,"72139","Trujillo Alto Municipio"
"72151","Yabucoa Municipio",22.2822546220924,"72007","Aguas Buenas Municipio"
"72151","Yabucoa Municipio",22.4838877819314,"72119","Río Grande Municipio"
"72151","Yabucoa Municipio",23.7171184444001,"72089","Luquillo Municipio"
"72151","Yabucoa Municipio",24.5209539850099,"72031","Carolina Municipio"
"72153","Yauco Municipio",5.60607266564468,"72121","Sabana Grande Municipio"
"72153","Yauco Municipio",6.76382897755476,"72059","Guayanilla Municipio"
"72153","Yauco Municipio",7.97839907546351,"72093","Maricao Municipio"
"72153","Yauco Municipio",9.3519664963188,"72001","Adjuntas Municipio"
"72153","Yauco Municipio",9.43921230001511,"72111","Peñuelas Municipio"
"72153","Yauco Municipio",10.3840918861501,"72055","Guánica Municipio"
"72153","Yauco Municipio",11.8770971047317,"72125","San Germán Municipio"
"72153","Yauco Municipio",12.594557790425,"72083","Las Marías Municipio"
"72153","Yauco Municipio",12.8525739960159,"72081","Lares Municipio"
"72153","Yauco Municipio",14.0472935057203,"72079","Lajas Municipio"
"72153","Yauco Municipio",16.3825469557985,"72141","Utuado Municipio"
"72153","Yauco Municipio",17.2956150191507,"72067","Hormigueros Municipio"
